Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,test\DevTests\DevTests.csproj,File,test\DevTests\RandomData.cs,192,20,T:System.Uri,,,,,"using (var request = new HttpRequestMessage(HttpMethod.Get, new Uri(requestUrl)))                      {                          request.Headers.Add(""Accept"", ""application/json"");                            using (var response = client.SendAsync(request).Result)                          {                              response.EnsureSuccessStatusCode();                              var text = response.Content.ReadAsStringAsync().Result;                              debugText = text;                              return JsonSerializer.Deserialize<Root>(text, options);                          }                      }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,test\DevTests\DevTests.csproj,File,test\DevTests\RandomData.cs,192,20,M:System.Uri.#ctor(System.String),,,,,"using (var request = new HttpRequestMessage(HttpMethod.Get, new Uri(requestUrl)))                      {                          request.Headers.Add(""Accept"", ""application/json"");                            using (var response = client.SendAsync(request).Result)                          {                              response.EnsureSuccessStatusCode();                              var text = response.Content.ReadAsStringAsync().Result;                              debugText = text;                              return JsonSerializer.Deserialize<Root>(text, options);                          }                      }"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Retrievers\Eligibility\Eligibility.csproj,File,src\Retrievers\Eligibility\Eligibility.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\Fhir2Collector\Fhir2Collector.csproj,File,src\Collectors\Fhir2Collector\Fhir2Collector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\Fhir2Collector\Fhir2Collector.csproj,File,src\Collectors\Fhir2Collector\Fhir2Collector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\Fhir2Transporter\Fhir2Transporter.csproj,File,src\Transporters\Fhir2Transporter\Fhir2Transporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Transporters\Fhir2Transporter\Fhir2Transporter.csproj,File,src\Transporters\Fhir2Transporter\Model\Fhir2Client.cs,74,8,T:System.Uri,,,,,public Resource Read(Uri id)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Transporters\Fhir2Transporter\Fhir2Transporter.csproj,File,src\Transporters\Fhir2Transporter\Model\Fhir2Client.cs,39,16,T:System.Uri,,,,,"client = new FhirClient(new Uri(address), true);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Transporters\Fhir2Transporter\Fhir2Transporter.csproj,File,src\Transporters\Fhir2Transporter\Model\Fhir2Client.cs,39,16,M:System.Uri.#ctor(System.String),,,,,"client = new FhirClient(new Uri(address), true);"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\Fhir3Collector\Fhir3Collector.csproj,File,src\Collectors\Fhir3Collector\Fhir3Collector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\Fhir3Collector\Fhir3Collector.csproj,File,src\Collectors\Fhir3Collector\Fhir3Collector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\Fhir3Transporter\Fhir3Transporter.csproj,File,src\Transporters\Fhir3Transporter\Fhir3Transporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\Fhir4bCollector\Fhir4bCollector.csproj,File,src\Collectors\Fhir4bCollector\Fhir4bCollector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\Fhir4bCollector\Fhir4bCollector.csproj,File,src\Collectors\Fhir4bCollector\Fhir4bCollector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\Fhir4bTransporter\Fhir4bTransporter.csproj,File,src\Transporters\Fhir4bTransporter\Fhir4bTransporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\Fhir4Collector\Fhir4Collector.csproj,File,src\Collectors\Fhir4Collector\Fhir4Collector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,src\Collectors\Fhir4Collector\Fhir4Collector.csproj,File,src\Collectors\Fhir4Collector\Fhir4Collector.csproj,,,Microsoft.VisualStudio.Azure.Containers.Tools.Targets 1.19.5,,,,,"Microsoft.VisualStudio.Azure.Containers.Tools.Targets, 1.19.5  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\Fhir4Collector\Fhir4Collector.csproj,File,src\Collectors\Fhir4Collector\Fhir4Collector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\Fhir4Transporter\Fhir4Transporter.csproj,File,src\Transporters\Fhir4Transporter\Fhir4Transporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Transporters\Fhir4Transporter\Fhir4Transporter.csproj,File,src\Transporters\Fhir4Transporter\Model\Fhir4Client.cs,49,16,T:System.Uri,,,,,"await Task.Run(() => client = new FhirClient(cconfig.TargetUri, settings));"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\Fhir5Collector\Fhir5Collector.csproj,File,src\Collectors\Fhir5Collector\Fhir5Collector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,src\Collectors\Fhir5Collector\Fhir5Collector.csproj,File,src\Collectors\Fhir5Collector\Fhir5Collector.csproj,,,Microsoft.VisualStudio.Azure.Containers.Tools.Targets 1.19.5,,,,,"Microsoft.VisualStudio.Azure.Containers.Tools.Targets, 1.19.5  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\Fhir5Collector\Fhir5Collector.csproj,File,src\Collectors\Fhir5Collector\Fhir5Collector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\Fhir5Transporter\Fhir5Transporter.csproj,File,src\Transporters\Fhir5Transporter\Fhir5Transporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\Hl7c-CDACollector\Hl7CDACollector.csproj,File,src\Collectors\Hl7c-CDACollector\Hl7CDACollector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,src\Collectors\Hl7c-CDACollector\Hl7CDACollector.csproj,File,src\Collectors\Hl7c-CDACollector\Hl7CDACollector.csproj,,,Microsoft.VisualStudio.Azure.Containers.Tools.Targets 1.19.5,,,,,"Microsoft.VisualStudio.Azure.Containers.Tools.Targets, 1.19.5  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\Hl7c-CDACollector\Hl7CDACollector.csproj,File,src\Collectors\Hl7c-CDACollector\Hl7CDACollector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transformers\HL7FhirTransformer\HL7FhirTransformer.csproj,File,src\Transformers\HL7FhirTransformer\HL7FhirTransformer.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\Hl7v2Collector\Hl7v2Collector.csproj,File,src\Collectors\Hl7v2Collector\Hl7v2Collector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,src\Collectors\Hl7v2Collector\Hl7v2Collector.csproj,File,src\Collectors\Hl7v2Collector\Hl7v2Collector.csproj,,,Microsoft.VisualStudio.Azure.Containers.Tools.Targets 1.19.5,,,,,"Microsoft.VisualStudio.Azure.Containers.Tools.Targets, 1.19.5  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\Hl7v2Collector\Hl7v2Collector.csproj,File,src\Collectors\Hl7v2Collector\Hl7v2Collector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transformers\HL7v2Transformer\HL7v2Transformer.csproj,File,src\Transformers\HL7v2Transformer\HL7v2Transformer.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\Hl7v3Collector\Hl7v3Collector.csproj,File,src\Collectors\Hl7v3Collector\Hl7v3Collector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\Hl7v3Collector\Hl7v3Collector.csproj,File,src\Collectors\Hl7v3Collector\Hl7v3Collector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Retrievers\ICD\ICD.csproj,File,src\Retrievers\ICD\ICD.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\IntegrationTests.csproj,,,Microsoft.AspNetCore.Http.Connections.Client 8.0.1,,,,,"Microsoft.AspNetCore.Http.Connections.Client, 8.0.1  Recommendation:  Remove Microsoft.AspNetCore.Http.Connections.Client, and replace with new package Microsoft.AspNetCore.Http.Connections.Client 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\IntegrationTests.csproj,,,Microsoft.EntityFrameworkCore 8.0.1,,,,,"Microsoft.EntityFrameworkCore, 8.0.1  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.4"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\IntegrationTests.csproj,,,Microsoft.AspNetCore 2.2.0,,,,,"Microsoft.AspNetCore, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.AspNetCore, and replace with new package Microsoft.AspNetCore, 2.3.9"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\IntegrationTests.csproj,,,Npgsql.EntityFrameworkCore.PostgreSQL.Design 1.1.0,,,,,"Npgsql.EntityFrameworkCore.PostgreSQL.Design, 1.1.0  Recommendation:  This package is no longer needed in newer versions of the provider - simply remove any references to it. Remove Npgsql.EntityFrameworkCore.PostgreSQL.Design, and replace with new package Npgsql.EntityFrameworkCore.PostgreSQL.Design, 1.1.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\IntegrationTests.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\TRestControllers.cs,225,20,T:System.Net.Http.HttpContent,,,,,var responseString = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\TRestControllers.cs,205,20,T:System.Net.Http.HttpContent,,,,,var responseString = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\TRestControllers.cs,182,20,T:System.Net.Http.HttpContent,,,,,var responseString = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\TRestControllers.cs,157,20,T:System.Net.Http.HttpContent,,,,,var responseString = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\TRestControllers.cs,31,24,T:System.Net.Http.HttpContent,,,,,var responseString = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,test\IntegrationTests\IntegrationTests.csproj,File,test\IntegrationTests\TRestControllers.cs,31,24,T:System.Net.Http.HttpContent,,,,,var responseString = await response.Content.ReadAsStringAsync();
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Vectors\Lists.csproj,File,src\Vectors\Lists.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Vectors\Lists.csproj,File,src\Vectors\Lists.csproj,,,Microsoft.EntityFrameworkCore.Design 8.0.0,,,,,"Microsoft.EntityFrameworkCore.Design, 8.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Vectors\Lists.csproj,File,src\Vectors\Lists.csproj,,,Microsoft.EntityFrameworkCore 8.0.0,,,,,"Microsoft.EntityFrameworkCore, 8.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.4"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,src\Vectors\Lists.csproj,File,src\Vectors\Lists.csproj,,,Npgsql.EntityFrameworkCore.PostgreSQL.Design 1.1.0,,,,,"Npgsql.EntityFrameworkCore.PostgreSQL.Design, 1.1.0  Recommendation:  This package is no longer needed in newer versions of the provider - simply remove any references to it. Remove Npgsql.EntityFrameworkCore.PostgreSQL.Design, and replace with new package Npgsql.EntityFrameworkCore.PostgreSQL.Design, 1.1.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Vectors\Lists.csproj,File,src\Vectors\Lists.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Retrievers\LOINC\LOINC.csproj,File,src\Retrievers\LOINC\LOINC.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\MLLPTransporter\MLLPTransporter.csproj,File,src\Transporters\MLLPTransporter\MLLPTransporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Retrievers\NDC\NDC.csproj,File,src\Retrievers\NDC\NDC.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\PalisaidMeta.csproj,,,Microsoft.Extensions.Configuration.Json 8.0.0,,,,,"Microsoft.Extensions.Configuration.Json, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Json, and replace with new package Microsoft.Extensions.Configuration.Json 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\PalisaidMeta.csproj,,,Microsoft.Extensions.Configuration 8.0.0,,,,,"Microsoft.Extensions.Configuration, 8.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration, and replace with new package Microsoft.Extensions.Configuration 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\PalisaidMeta.csproj,,,Microsoft.EntityFrameworkCore 8.0.0,,,,,"Microsoft.EntityFrameworkCore, 8.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\PalisaidMeta.csproj,,,Microsoft.EntityFrameworkCore.Design 8.0.0,,,,,"Microsoft.EntityFrameworkCore.Design, 8.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.4"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\PalisaidMeta.csproj,,,Npgsql.EntityFrameworkCore.PostgreSQL.Design 1.1.0,,,,,"Npgsql.EntityFrameworkCore.PostgreSQL.Design, 1.1.0  Recommendation:  This package is no longer needed in newer versions of the provider - simply remove any references to it. Remove Npgsql.EntityFrameworkCore.PostgreSQL.Design, and replace with new package Npgsql.EntityFrameworkCore.PostgreSQL.Design, 1.1.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\PalisaidMeta.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\CollectorConfig.cs,68,37,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\CollectorConfig.cs,68,32,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\CollectorConfig.cs,68,8,T:System.Uri,,,,,public Uri? TargetUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\UdiCarrier.cs,6,40,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\UdiCarrier.cs,6,35,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\UdiCarrier.cs,6,8,T:System.Uri,,,,,public Uri? Juristiction
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\UdiCarrier.cs,5,34,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\UdiCarrier.cs,5,29,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\UdiCarrier.cs,5,8,T:System.Uri,,,,,public Uri? Issuer
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\ObservationItem.cs,61,41,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\ObservationItem.cs,61,36,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\ObservationItem.cs,61,8,T:System.Uri,,,,,public Uri? BodyStructure
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\Collection.cs,44,12,T:System.Uri,,,,,Location = null;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\Collection.cs,43,12,T:System.Uri,,,,,Container = null;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\Collection.cs,25,36,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\Collection.cs,25,31,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\Collection.cs,25,8,T:System.Uri,,,,,public Uri? Location
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\Collection.cs,24,37,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\Collection.cs,24,32,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PalisaidMeta\PalisaidMeta.csproj,File,src\PalisaidMeta\Model\Collection.cs,24,8,T:System.Uri,,,,,public Uri? Container
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PopulationHealth\PopulationHealth.csproj,File,src\PopulationHealth\PopulationHealth.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\PopulationHealth\PopulationHealth.csproj,File,src\PopulationHealth\PopulationHealth.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Primary.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Primary.csproj,,,Microsoft.EntityFrameworkCore.Tools 8.0.0,,,,,"Microsoft.EntityFrameworkCore.Tools, 8.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Primary.csproj,,,Microsoft.EntityFrameworkCore.Design 8.0.0,,,,,"Microsoft.EntityFrameworkCore.Design, 8.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Primary.csproj,,,Microsoft.EntityFrameworkCore 8.0.0,,,,,"Microsoft.EntityFrameworkCore, 8.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.4"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Primary.csproj,,,Npgsql.EntityFrameworkCore.PostgreSQL.Design 1.1.0,,,,,"Npgsql.EntityFrameworkCore.PostgreSQL.Design, 1.1.0  Recommendation:  This package is no longer needed in newer versions of the provider - simply remove any references to it. Remove Npgsql.EntityFrameworkCore.PostgreSQL.Design, and replace with new package Npgsql.EntityFrameworkCore.PostgreSQL.Design, 1.1.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Primary.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,69,11,P:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerOptions.TokenValidationParameters,,,,,"jwtoptions.TokenValidationParameters = new TokenValidationParameters()             {                 ValidateIssuer = true,                 ValidateAudience = true,                 ValidateLifetime = true,                 ValidateIssuerSigningKey = true,                 ClockSkew = TimeSpan.Zero,                   ValidAudience = configuration[""JWT:ValidAudience""],                 ValidIssuer = configuration[""JWT:ValidIssuer""],                 IssuerSigningKey = new SymmetricSecurityKey(Encoding.UTF8.GetBytes(configuration[""JWT:Secret""] ?? throw new ArgumentNullException(""JWT:Secret"")))             };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,68,11,P:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerOptions.RequireHttpsMetadata,,,,,jwtoptions.RequireHttpsMetadata = false;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,67,11,P:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerOptions.SaveToken,,,,,jwtoptions.SaveToken = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,63,12,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,options.DefaultScheme = JwtBearerDefaults.AuthenticationScheme;
